hoursperweek,age,education,maritalstatus,race,gender,nativecountry,income
0,1,0,1,1,1,0,15602
0,1,0,1,1,1,0,2884
0,0,0,0,1,0,0,9000
1,0,1,0,1,0,1,46800
0,0,1,1,1,0,1,60180
1,0,1,1,1,1,1,46250
0,0,1,1,1,1,1,20000
0,0,1,0,1,1,1,13000
0,0,1,0,1,0,1,1032
1,1,1,1,1,1,1,49500
0,1,1,1,1,1,1,86000
0,0,1,0,1,1,1,2700
1,1,1,1,1,1,1,19216
0,1,1,0,1,1,1,10148
1,0,1,0,1,1,1,44650
0,1,1,0,1,0,1,10000
0,1,1,0,1,0,1,8735
0,1,1,1,1,1,1,51308
0,0,0,0,1,0,1,500
0,0,0,1,1,1,1,26922
0,1,0,1,1,1,1,50408
0,0,1,0,1,0,1,7671
1,1,1,1,1,1,1,80286
0,0,0,0,1,0,0,4522
0,1,1,0,1,0,1,31904
0,0,1,1,1,1,1,25059
0,1,1,1,1,1,1,57322
0,0,1,0,1,1,1,32300
1,1,1,0,1,1,1,88767
0,0,1,0,0,0,0,13200
0,0,1,0,1,0,1,38088
0,1,0,0,1,0,1,4001
0,1,1,1,1,1,1,99999
0,0,1,0,1,0,1,5000
0,1,0,1,1,1,1,57300
0,0,1,0,1,0,1,24105
1,1,1,0,1,0,1,45749
0,1,1,0,1,0,1,10055
0,0,1,0,1,0,0,8500
0,0,0,0,1,1,0,9900
0,1,1,0,1,0,1,39094
0,0,0,1,1,1,0,28005
0,0,1,1,1,1,1,47610
0,1,1,1,1,1,1,39681
0,0,1,0,1,0,1,20900
0,1,1,1,1,0,1,5000
0,0,1,0,1,1,1,9000
0,1,1,1,1,1,1,60422
0,0,0,0,1,1,1,1732
0,1,0,1,1,1,0,38589
1,1,1,1,1,0,0,16115
0,1,1,0,1,0,1,26674
0,1,1,1,1,1,1,47500
0,0,1,0,1,1,1,12000
0,0,1,0,1,0,1,8000
0,1,1,1,1,1,1,22992
0,0,1,0,1,0,1,10025
0,0,0,0,1,1,1,3001
0,1,1,1,1,1,1,44001
0,0,1,0,1,0,1,4800
0,1,1,1,1,1,0,23267
0,0,1,0,1,1,1,2279
0,0,0,0,1,1,1,20210
0,1,1,1,1,1,1,26000
0,0,1,0,1,0,1,18260
0,1,1,1,1,1,1,64213
0,1,1,1,1,1,0,40400
0,1,1,0,0,1,1,19670
0,1,0,0,0,0,0,20000
0,0,1,0,0,1,1,8000
0,0,1,1,0,1,1,56133
0,0,1,0,0,1,1,34785
0,1,1,1,1,1,1,43000
0,1,1,1,1,1,1,58000
0,1,1,1,1,1,1,90708
1,0,1,1,1,1,1,60030
1,1,1,1,1,1,1,99999
1,1,1,1,1,1,0,72011
1,0,1,0,1,0,1,7838
0,0,1,0,1,0,1,747
0,1,1,1,1,1,1,40822
1,1,1,0,1,1,1,6200
0,1,1,0,1,0,1,27595
1,0,1,1,1,1,1,39750
0,1,1,0,1,0,1,8993
0,0,1,0,1,1,1,20000
0,1,1,1,1,1,1,32818
0,0,1,0,1,1,1,16389
0,0,0,0,1,0,0,1200
0,0,1,0,1,0,0,10000
1,1,1,1,1,0,0,32450
0,1,1,1,1,1,1,68911
1,0,1,1,1,0,1,99999
1,1,1,1,1,1,1,60678
0,1,1,1,1,1,1,45350
0,0,1,1,1,0,1,53100
0,0,1,1,1,1,1,35467
0,0,1,0,1,1,0,29966
0,1,1,1,1,0,0,21532
0,0,1,1,1,1,1,99999
0,0,1,1,1,1,0,22100
1,1,1,1,1,1,1,99999
0,0,1,0,1,1,1,344
0,1,1,0,1,0,1,26446
0,0,1,0,1,0,1,29484
0,1,1,1,1,1,1,99999
0,1,1,0,0,0,0,24002
0,0,1,0,1,0,1,29001
0,0,1,0,1,0,1,28085
1,0,1,1,1,1,1,66250
0,0,1,1,1,1,1,14131
1,0,1,1,1,0,1,99999
0,1,1,1,1,1,0,54852
0,0,1,1,0,1,0,74800
0,0,1,0,0,0,0,7000
0,1,1,0,1,0,0,1400
0,0,0,1,1,1,0,5800
0,1,1,1,1,1,1,53500
1,1,1,0,1,0,1,43500
0,1,1,1,1,1,1,99999
0,0,1,0,1,0,1,11500
0,1,1,1,1,0,1,95000
1,0,1,0,1,1,1,56014
1,1,1,1,1,1,1,99999
0,1,1,1,1,1,1,20700
0,0,1,0,1,0,1,24300
1,1,1,1,1,1,1,56000
0,0,1,0,1,0,1,27820
0,1,1,1,1,1,1,99867
0,1,1,0,1,1,1,30000
1,1,1,1,1,1,0,99999
1,1,1,1,0,1,1,49000
0,1,1,1,1,1,1,89498
0,0,1,1,1,1,1,37751
0,0,1,1,1,1,1,33835
1,0,1,1,1,1,1,49800
1,0,1,1,1,1,1,55650
1,1,1,1,1,1,0,51038
1,1,1,1,1,1,1,99999
0,1,1,1,1,1,1,99999
1,0,1,1,1,1,1,75700
1,1,1,0,1,0,1,33625
0,0,1,0,1,1,1,14000
0,1,1,0,1,0,1,13095
0,1,1,1,1,1,1,44241
0,0,1,0,1,0,1,19122
0,1,1,0,1,1,1,60241
0,1,0,0,1,0,1,20927
0,1,1,1,1,0,1,54266
0,1,0,0,1,0,1,36222
0,1,1,1,1,1,0,72762
1,0,1,0,1,1,1,4004
0,0,1,0,1,1,1,1534
0,1,1,0,1,0,1,38000
0,0,1,0,1,1,1,7620
0,0,1,0,1,0,1,11000
1,0,1,0,1,1,1,43058
0,1,1,0,0,1,1,10000
1,1,1,1,1,1,1,49417
0,0,0,0,1,1,1,10000
0,1,0,1,1,1,1,7312
0,1,0,0,1,0,1,20444
0,0,1,0,1,1,1,35079
0,1,1,0,1,0,1,21800
0,0,1,1,1,1,1,35400
1,1,1,1,1,1,1,64314
0,1,1,1,1,0,1,67713
0,1,1,1,1,1,1,53087
0,0,1,1,1,1,1,47409
0,1,1,0,1,1,1,38045
0,0,1,0,1,0,1,7616
0,0,1,0,1,0,1,14578
0,1,1,0,0,1,1,33500
1,0,1,0,1,1,1,10105
0,1,1,0,1,0,1,37200
0,0,1,0,1,1,1,25109
0,1,1,1,1,1,1,67998
0,0,1,0,1,1,1,12999
0,0,1,0,1,1,1,5446
0,0,1,0,1,1,1,8000
1,1,1,1,1,1,1,73698
0,1,1,0,1,0,1,35600
0,1,1,1,1,1,1,99999
0,1,1,1,1,0,1,63302
0,0,1,0,1,1,1,6900
0,0,1,1,1,0,1,26860
1,0,1,1,1,1,1,99999
0,1,1,1,1,0,1,92100
0,0,1,0,1,0,1,40000
0,0,1,0,1,1,1,18000
0,0,1,1,1,0,1,21250
0,0,0,1,1,0,0,23777
1,0,1,1,1,1,0,96348
0,1,1,1,1,0,1,87852
0,0,1,0,1,0,1,14110
0,0,0,0,1,1,1,4011
1,1,1,1,1,1,1,86000
0,1,0,0,1,0,1,15511
0,0,1,0,1,0,1,19000
1,1,1,0,1,0,1,81000
0,1,1,1,1,1,1,59865
0,1,1,0,1,0,1,11724
0,1,1,1,1,1,1,19510
0,1,1,1,1,1,1,61208
0,0,1,0,1,1,1,6624
0,0,1,1,1,0,1,72450
0,0,1,0,1,1,1,3380
0,1,1,1,1,1,1,99999
0,0,1,0,1,0,1,20000
0,1,1,0,1,1,1,40600
0,1,1,1,1,1,1,16200
0,0,1,0,1,1,1,35400
0,1,1,0,1,0,1,25000
0,0,1,0,1,1,1,34800
1,0,1,1,1,1,1,62113
1,1,1,1,1,1,0,50146
1,0,1,1,1,1,1,63164
0,1,1,0,1,0,1,29031
0,0,1,0,1,1,1,15075
0,0,1,1,1,0,1,23030
0,0,1,1,1,1,1,46550
0,0,1,0,1,0,1,13021
0,0,1,0,1,0,1,10300
0,1,1,0,1,0,1,17000
0,0,1,0,1,1,1,12000
0,1,1,1,1,1,1,36242
0,1,1,0,0,1,1,39396
0,1,1,0,1,1,1,35223
1,0,0,1,1,1,1,1500
0,1,1,1,1,1,1,84700
1,1,1,0,1,0,1,52175
1,0,1,1,1,1,1,56952
0,0,1,1,0,1,1,98900
0,0,1,0,1,1,1,30006
1,1,1,1,1,1,1,78074
0,0,1,0,1,0,1,4330
0,0,0,0,1,0,1,5530
1,0,1,1,1,1,1,61400
0,1,1,0,1,0,1,49793
0,0,1,0,1,0,1,18599
0,0,1,0,1,1,1,174
0,1,1,0,1,1,1,48005
0,0,1,0,1,0,1,25868
1,1,1,1,1,1,0,47651
0,0,0,0,1,0,1,3082
0,1,1,0,1,0,1,36600
0,0,1,1,1,1,1,19145
0,0,1,0,0,0,1,19000
0,1,1,0,1,0,1,34000
0,1,1,0,1,1,1,45000
0,1,1,1,1,1,1,44271
0,0,1,0,1,1,1,4300
1,0,1,0,1,0,1,34590
0,0,1,0,0,0,1,17050
0,0,1,0,1,0,1,28920
0,0,1,0,1,1,1,45350
0,1,0,0,1,0,1,14000
1,1,1,1,1,1,1,99999
0,1,1,1,1,1,1,87232
0,1,1,1,1,1,1,52515
0,1,1,1,1,1,1,47284
0,0,1,0,1,1,1,4784
0,0,1,0,1,1,1,3043
0,1,0,1,1,1,0,45300
0,0,1,0,1,0,1,8000
0,0,1,0,1,0,0,19742
0,1,1,1,1,0,1,55401
1,0,1,1,1,0,1,57100
1,0,1,0,1,1,1,35050
0,1,1,0,1,0,1,30000
0,1,1,1,1,0,1,36193
0,1,1,1,1,0,1,50008
0,1,1,0,1,1,1,46164
0,0,1,1,1,1,1,50000
0,1,1,1,0,0,0,23200
0,0,1,0,1,0,1,11780
0,0,1,1,1,1,1,41065
0,0,1,1,1,1,1,68010
0,0,1,0,1,0,1,31005
1,0,1,1,1,1,1,45400
0,0,1,1,1,1,1,33865
0,0,1,1,1,0,1,13005
0,1,1,1,1,0,1,36284
1,1,1,1,1,1,1,94068
1,1,1,0,1,1,1,38400
0,1,1,1,1,0,1,23733
1,1,1,1,0,1,0,37451
0,0,1,0,0,1,0,5000
1,1,1,1,1,1,1,99999
0,0,1,0,1,0,1,6722
1,1,1,1,1,1,1,99999
0,0,1,0,1,1,1,2882
1,1,1,1,1,1,1,74600
0,1,1,1,0,0,1,19571
0,0,1,0,0,1,1,4000
0,1,1,0,1,0,1,8000
0,1,0,1,1,1,1,6558
0,0,1,0,1,1,1,16997
0,1,1,0,1,0,1,13244
1,1,1,1,1,1,1,99999
0,0,1,1,1,0,1,78412
0,0,1,1,1,0,1,17467
0,0,1,0,0,0,0,7645
0,0,1,0,1,0,1,12400
1,1,1,1,0,1,0,78100
0,1,1,1,1,0,1,75250
1,1,0,1,1,1,0,51230
1,1,1,1,1,0,1,23300
1,1,1,1,1,1,1,77123
0,1,1,1,0,1,0,16426
0,0,1,1,0,0,0,19449
0,0,0,1,1,1,0,11000
1,0,1,0,1,1,0,30111
0,0,0,0,1,1,0,2240
0,1,1,0,1,0,1,31528
0,1,1,0,1,1,1,3995
1,0,1,1,1,1,1,99999
1,0,1,0,1,0,0,3600
0,1,1,1,1,0,1,99999
0,0,1,1,1,0,1,72900
1,1,1,0,1,0,1,37715
0,1,1,0,1,1,1,4000
0,0,1,1,1,1,1,48450
0,1,1,0,1,0,1,16342
0,1,1,0,1,0,1,28328
0,0,1,0,1,0,1,12052
1,0,1,0,1,1,1,10164
0,0,1,0,1,1,1,18720
1,1,1,1,1,1,1,60613
0,0,1,0,1,0,1,4200
0,1,1,0,1,1,1,17600
1,1,1,1,1,1,1,52010
0,1,1,0,1,1,1,74708
0,0,1,1,1,0,1,49428
0,0,1,0,1,0,1,18408
1,0,1,0,1,1,1,15208
1,1,1,1,1,1,1,99999
0,0,1,0,1,0,1,5585
0,0,0,0,1,0,1,5145
0,0,1,0,1,1,1,6000
1,0,1,1,1,1,1,38072
0,1,1,0,1,0,1,29100
0,0,1,1,1,1,1,85500
0,1,1,1,1,0,1,99999
1,1,1,1,1,1,1,60232
0,1,1,1,1,1,1,55879
1,1,1,1,1,1,1,99999
0,0,1,0,1,0,1,20050
0,1,1,0,1,0,1,37400
0,1,1,1,1,1,1,95766
0,0,1,0,1,0,0,17791
0,0,0,0,1,0,0,2116
1,0,1,0,0,0,1,35015
0,0,1,0,0,1,1,1205
0,1,1,0,1,0,1,23211
1,0,1,1,1,1,0,44700
0,0,1,1,1,1,1,60100
1,1,1,1,1,1,1,48036
0,0,1,1,1,0,1,68102
1,0,1,0,1,0,1,28850
0,0,1,0,0,0,1,5000
0,0,0,0,1,0,1,15000
1,1,1,1,1,1,1,99999
0,0,1,0,1,0,1,3500
0,1,1,1,1,0,1,68222
0,0,1,0,1,0,1,8530
0,0,1,0,1,1,1,24530
0,0,1,0,1,0,1,25872
0,1,1,1,1,0,1,49515
0,1,1,0,1,0,1,1672
1,1,1,1,1,1,0,60000
0,1,1,1,1,1,1,88332
0,0,1,0,1,0,1,4551
1,1,0,1,1,0,0,41795
0,0,1,0,1,1,1,17000
1,1,0,1,1,1,1,43100
1,0,1,1,1,1,1,42050
0,0,1,0,1,0,1,2000
1,1,1,1,0,0,1,31000
0,1,1,0,0,0,1,40526
0,0,1,0,0,1,1,4480
0,0,1,0,0,1,1,1432
0,0,1,1,1,1,1,99999
0,1,1,0,1,0,1,26400
1,1,1,0,0,0,1,55700
0,1,1,0,1,1,1,6000
1,1,1,1,1,1,0,62900
1,0,1,0,1,0,1,25521
0,0,1,0,1,0,1,13000
0,1,1,1,1,1,1,12000
0,1,1,1,0,0,1,77300
0,0,1,0,0,1,1,7650
1,0,1,1,0,1,1,99999
1,1,1,0,1,1,1,73345
0,0,1,1,1,1,1,76250
1,1,1,1,1,1,1,99999
0,0,1,0,1,0,1,8410
0,1,1,0,1,0,1,76397
1,0,1,1,1,1,1,48597
0,1,1,1,1,1,1,52846
0,0,1,0,1,1,1,2036
0,1,1,0,1,1,1,99999
0,0,1,0,1,0,1,30700
0,0,1,0,1,1,1,15600
0,1,1,1,1,1,1,36473
0,0,1,1,1,1,1,26139
0,0,0,0,1,0,0,7200
0,1,1,0,1,1,0,15220
0,0,1,0,1,0,1,20000
1,1,1,0,1,0,1,20000
1,0,1,1,1,1,0,36074
0,0,1,1,0,1,0,41030
1,1,1,1,1,1,1,34145
1,0,1,0,1,0,1,18514
0,1,0,1,1,1,0,35029
0,0,0,0,1,1,0,12500
1,0,1,1,1,1,1,59100
0,0,1,0,1,1,1,24500
1,0,1,0,1,0,1,23630
0,0,1,1,1,1,1,62700
1,0,1,0,1,1,1,48174
1,0,1,0,1,0,1,21571
0,1,1,1,1,0,0,5200
0,0,0,0,1,0,1,10000
0,0,1,0,1,1,1,43500
0,0,1,0,1,1,1,10148
0,0,1,0,1,1,1,2148
1,1,0,1,1,1,1,27430
1,1,1,1,1,1,1,39091
1,1,1,1,1,1,1,38600
0,1,1,0,1,0,1,21064
1,1,1,0,0,0,1,20575
0,1,1,1,1,1,0,91200
0,0,1,0,1,0,1,1000
1,1,1,1,1,1,1,99999
0,0,1,0,1,1,1,1550
0,1,1,0,1,0,1,1000
0,1,1,0,1,1,1,20221
0,1,1,0,1,1,1,50200
0,0,1,0,1,1,1,8952
1,1,0,0,1,1,1,37600
1,1,1,1,1,1,1,65000
0,0,1,0,1,1,1,5000
1,1,1,1,1,1,1,58151
1,1,1,1,1,1,1,69040
1,1,1,0,1,0,1,8859
0,1,0,0,1,0,1,4431
1,1,1,1,1,1,1,82510
0,1,1,1,1,1,1,37072
0,1,1,1,1,1,0,60000
0,1,1,1,1,1,1,56144
0,0,1,0,1,1,1,31510
1,0,1,0,1,0,1,18695
1,0,1,0,1,1,1,17521
0,0,1,0,1,0,1,36252
1,0,1,0,1,1,1,20050
1,1,1,1,1,1,1,69071
0,0,1,0,1,1,1,3085
0,0,1,0,1,1,1,1100
0,1,1,1,1,1,0,17200
0,0,1,1,1,1,0,37914
0,0,1,0,1,1,1,56430
1,0,1,0,1,1,1,20002
0,1,1,0,0,0,0,16678
0,0,1,0,1,1,1,1825
1,1,1,1,1,1,1,99999
0,1,1,1,1,1,0,10410
0,0,1,0,0,1,1,15000
0,0,1,0,0,0,0,13000
0,1,1,1,1,1,1,46199
0,0,1,0,1,0,1,9262
0,1,1,1,0,1,1,32000
0,1,1,1,0,1,0,70782
0,1,1,0,1,1,1,18820
0,1,1,0,1,0,1,29150
0,0,1,0,1,0,1,23050
0,1,1,1,1,1,1,64021
1,1,1,1,1,1,1,99999
1,1,1,1,0,0,1,81130
0,1,1,1,1,1,1,62000
0,1,1,1,1,1,1,55395
0,1,1,1,1,1,1,71613
1,1,1,1,1,1,1,99999
0,0,1,0,1,0,1,35300
0,0,1,0,1,1,1,4800
0,1,1,1,1,1,1,50950
0,0,0,0,0,0,0,11400
0,0,1,0,0,1,0,15000
0,1,0,1,1,1,1,12477
0,0,1,0,1,0,1,18000
0,0,1,0,1,0,1,50200
1,1,1,1,1,1,1,65758
1,0,1,0,1,1,1,19910
1,0,1,0,1,0,1,20010
0,1,1,1,1,1,1,62800
0,0,1,0,1,0,1,1520
0,1,1,0,1,1,0,36000
1,0,1,1,1,1,1,12401
1,1,1,1,1,1,1,99999
0,1,1,1,1,1,1,68775
1,1,1,1,1,1,1,61020
0,0,1,0,1,0,1,8198
0,0,1,0,1,0,1,2000
1,1,1,1,1,1,1,99999
0,1,1,1,1,1,0,65808
0,1,1,1,1,1,1,47090
0,0,1,0,1,0,1,12023
0,0,1,0,1,1,0,22002
0,0,1,0,1,0,0,5502
0,1,0,1,1,1,1,47488
0,0,0,0,1,1,1,29800
0,0,1,0,1,0,1,29050
0,1,1,1,1,1,1,76600
0,0,0,0,1,1,1,3210
0,0,1,0,1,1,1,49100
0,0,1,0,1,0,1,15016
0,0,1,0,1,1,1,23000
1,1,1,0,1,1,1,13827
0,0,1,1,1,1,1,70100
0,1,1,0,1,1,1,12000
0,0,1,0,0,1,1,28010
0,1,1,0,1,0,1,28601
0,1,1,1,1,1,1,54114
0,1,1,0,1,1,1,34217
0,1,1,1,1,1,1,47615
0,0,1,1,1,1,1,37070
0,0,0,0,1,1,1,1450
0,1,1,1,1,1,1,94490
0,1,1,0,1,1,1,10315
0,1,1,1,1,1,1,55368
0,0,1,0,1,0,1,6045
0,0,1,0,1,1,1,13035
1,1,1,1,1,1,1,87162
0,1,1,1,1,1,1,99999
0,1,1,0,1,0,1,95629
0,1,0,0,1,1,1,30005
0,1,1,0,1,0,1,21005
0,0,1,0,1,0,1,18705
0,1,1,0,1,0,1,23840
0,1,1,1,1,1,1,99122
1,1,1,0,1,0,1,75661
0,0,1,0,1,1,1,12000
0,0,1,1,1,0,1,87988
1,0,1,0,1,1,1,74676
0,1,1,1,1,0,1,72916
0,0,1,0,1,0,1,9632
0,0,1,0,1,0,1,4221
0,0,0,0,1,1,1,5596
0,1,1,1,1,0,1,99999
0,1,1,1,1,1,1,46100
0,0,1,0,1,0,1,1794
0,0,0,0,1,0,1,1300
0,1,1,1,1,1,1,65700
1,1,1,1,1,0,1,99999
0,0,1,0,1,1,1,2109
0,0,0,0,1,1,1,2340
0,1,0,0,1,0,1,42280
0,1,1,0,1,1,1,21450
1,0,1,0,1,1,1,26650
1,1,0,1,1,1,1,55001
0,0,1,0,1,0,1,23600
1,1,1,0,1,0,1,40358
0,0,1,0,1,0,1,10400
0,1,0,1,1,1,1,18000
1,0,0,1,1,1,1,20517
1,1,1,1,1,1,1,71650
0,0,1,0,1,0,1,41040
1,0,1,1,1,1,1,83689
0,1,1,1,1,1,1,53000
0,0,1,0,1,0,1,2494
0,0,1,0,1,1,1,4000
0,0,1,0,1,0,1,1900
0,0,1,0,1,1,1,2138
0,1,1,1,1,1,1,35240
1,1,1,1,1,1,1,31700
0,0,1,1,1,1,1,15010
1,1,1,0,1,1,0,40813
1,1,1,1,1,1,0,24554
0,1,1,1,1,1,0,29458
0,0,1,0,1,0,1,31281
1,0,1,0,1,0,1,2300
1,1,1,1,1,1,1,39560
0,1,1,1,1,1,1,38000
0,1,1,0,1,1,1,24000
1,0,1,1,1,1,1,12400
1,1,1,0,1,0,1,25675
0,1,1,1,1,1,1,27850
0,1,1,1,1,1,1,28770
1,0,1,1,1,1,1,8035
0,0,1,0,1,1,1,14840
0,0,1,0,1,1,1,37170
1,1,1,1,1,1,1,33000
0,1,1,1,1,0,1,22314
1,1,1,0,1,1,1,48044
0,1,1,1,1,1,1,46271
1,0,1,0,1,1,1,11720
0,1,1,1,1,1,1,35088
0,0,1,0,1,1,1,6011
1,0,1,0,1,1,1,7564
1,1,1,0,1,1,1,59678
0,1,1,1,1,0,1,89128
0,0,1,0,1,1,1,16005
0,0,1,0,1,1,1,2521
0,1,1,0,1,0,1,9470
0,1,1,1,0,1,1,99999
0,1,1,1,1,1,1,36622
1,1,1,1,1,1,1,54000
0,0,1,0,1,1,1,8620
0,0,1,0,1,1,1,23000
0,0,1,1,0,0,1,28000
0,1,1,1,0,1,1,3000
0,1,1,0,1,0,1,16870
1,0,1,1,0,0,1,21000
0,1,1,1,1,1,1,18000
1,0,1,1,1,1,1,99999
0,1,1,0,1,0,1,15237
1,1,1,1,1,1,1,49646
1,1,1,0,1,1,1,17500
0,0,1,1,1,1,1,25000
0,0,1,1,1,0,1,32600
0,1,1,0,1,0,1,18050
0,0,1,1,1,1,1,40200
0,1,1,1,1,1,1,48000
0,0,1,0,1,1,1,7099
1,1,1,1,1,1,1,48351
0,0,0,0,1,1,1,1350
0,0,1,0,1,1,1,11105
0,0,1,1,1,1,1,50120
1,0,1,0,1,0,1,18600
0,1,1,1,1,1,1,16302
0,0,1,1,1,1,1,40000
0,0,1,0,1,0,1,7004
0,0,1,0,1,0,1,19296
0,1,1,1,1,1,1,55818
1,0,1,0,1,1,1,24500
1,1,1,1,1,1,1,65093
0,1,1,1,1,1,1,53000
0,0,1,0,1,1,1,4726
1,1,1,0,1,1,1,31651
1,1,1,0,1,0,1,30200
1,1,1,0,1,0,1,18500
0,1,1,1,1,1,1,67300
1,1,1,1,1,1,1,12500
0,0,1,0,1,1,1,7620
0,0,1,1,0,1,0,33050
0,0,1,1,1,1,1,53915
0,1,1,1,1,1,1,50424
0,0,1,1,0,1,1,16000
1,0,1,1,1,1,1,31510
0,1,1,1,0,1,1,40120
0,1,1,1,1,1,1,71008
0,1,1,0,1,1,1,2300
0,1,1,0,1,0,1,29521
0,1,1,1,1,1,0,68000
0,1,1,1,1,1,0,9083
0,1,1,1,1,1,1,99999
0,0,1,0,1,0,1,5738
0,1,1,1,1,1,0,38200
1,1,1,1,1,0,1,99999
1,1,1,1,1,1,1,38559
0,0,1,0,1,0,1,8030
0,1,1,1,1,0,1,19395
0,0,1,0,1,1,1,16871
1,1,1,1,1,1,1,72000
0,1,1,1,1,1,1,41038
0,0,1,0,1,0,1,33325
0,0,1,0,1,1,1,22000
0,1,1,0,1,1,1,52000
0,1,1,1,1,1,1,58379
0,1,1,1,1,1,1,39627
1,0,1,1,0,1,1,46000
0,0,1,1,1,1,1,99999
0,1,1,1,1,1,1,39200
0,1,1,0,1,1,1,23020
0,0,1,0,1,0,1,13180
1,0,1,1,1,1,1,52250
0,0,1,0,1,1,1,22016
0,0,1,0,1,0,1,7000
1,1,1,1,1,1,1,63724
0,0,1,0,1,1,1,16000
0,1,1,0,1,0,1,43229
1,0,1,0,1,1,1,33000
0,1,0,0,1,0,1,3500
0,1,0,0,1,0,1,4200
0,1,0,0,1,1,1,5000
0,1,1,0,1,1,1,3000
0,1,1,0,1,0,1,3000
0,1,1,0,1,0,1,2562
0,1,1,1,1,1,1,42921
0,0,1,1,1,0,1,34100
0,1,1,1,1,1,1,33800
1,0,1,0,1,1,1,20800
0,0,1,0,1,1,1,5087
0,0,0,0,1,1,1,2000
0,0,1,0,1,0,1,14390
0,1,1,1,1,1,1,56315
0,1,1,1,1,1,1,34000
0,0,0,1,1,1,1,10600
0,0,1,1,1,1,1,51800
1,1,1,0,1,0,1,37000
1,1,1,0,1,1,1,37000
1,1,1,1,1,1,1,36400
0,1,1,1,1,1,1,21844
1,0,1,0,1,0,1,18117
0,0,1,0,1,1,1,21050
1,0,0,0,1,1,1,15500
0,1,1,1,1,1,1,40000
0,1,0,0,1,0,1,3000
0,1,1,1,1,1,1,40316
0,1,1,1,1,1,1,38700
0,0,0,0,1,1,1,3200
1,0,1,1,1,1,1,59200
0,1,1,1,1,1,1,49528
0,0,1,1,1,0,1,74646
0,0,1,1,1,1,1,48814
1,1,1,1,1,1,1,99999
0,1,1,0,1,0,1,11301
0,0,1,0,1,1,1,22200
0,1,1,1,1,1,1,53000
0,0,1,0,1,1,1,2700
0,1,0,1,1,1,1,38728
0,0,1,0,1,1,1,7889
0,1,1,0,1,1,1,20800
0,1,1,0,1,1,1,6000
0,0,1,0,1,0,1,9139
1,0,1,0,1,1,1,11000
1,0,1,0,1,0,1,10500
0,0,1,1,1,1,1,99999
1,1,1,0,1,1,1,54000
0,1,1,1,1,1,1,75506
0,0,1,1,1,0,1,50250
0,1,1,1,1,0,0,59032
0,0,1,0,1,0,1,20000
0,0,1,1,1,1,1,56785
0,0,1,1,1,0,1,36211
0,0,1,1,1,0,1,51153
1,1,1,1,1,1,1,34397
0,1,1,0,1,0,1,5000
0,1,1,1,1,0,1,58038
0,1,1,0,1,0,0,13000
0,0,1,0,1,1,1,16354
1,1,1,1,0,1,1,99999
0,0,1,0,0,0,1,7800
0,0,1,0,0,1,1,16800
0,0,1,0,0,0,1,11050
0,1,1,0,1,1,1,26900
0,1,1,1,0,1,1,40720
0,0,1,0,0,0,1,12000
0,1,1,0,1,0,1,2000
0,0,1,0,1,1,1,25100
0,0,1,1,1,1,1,32922
0,1,1,1,1,1,1,60478
1,1,1,1,1,0,1,72000
1,0,1,1,1,1,1,41750
0,1,1,1,1,1,1,56066
0,0,1,1,1,0,1,51915
0,1,1,1,1,1,0,55842
0,0,1,1,1,0,1,76900
0,1,1,0,1,1,1,58405
0,0,1,1,1,1,1,62772
1,1,0,1,1,1,1,45181
0,0,1,1,1,0,1,49400
1,1,1,1,1,1,1,76498
1,1,1,1,1,1,1,60425
1,1,1,1,1,0,1,52228
1,1,1,1,1,1,1,38640
1,1,1,1,1,1,1,35957
0,0,1,0,1,1,1,28050
0,0,1,0,1,0,1,20036
1,0,1,0,1,1,1,7030
0,0,1,0,1,0,0,5000
1,1,1,0,1,1,1,41000
0,0,1,0,1,1,1,6000
1,0,1,1,1,1,0,32200
0,1,1,1,1,1,1,35270
0,1,1,0,1,1,1,30083
0,1,1,0,1,1,1,25000
0,1,1,0,1,0,1,13610
1,1,0,1,1,1,1,35504
0,0,0,0,1,1,1,3400
0,0,1,0,1,1,1,1210
0,0,1,0,1,0,1,18240
0,0,1,0,1,1,1,13052
0,0,0,1,1,1,1,45300
0,0,1,1,1,0,1,37995
0,1,1,0,1,0,1,29100
1,1,1,1,1,1,1,61120
0,0,1,1,1,1,1,29772
1,0,1,1,1,1,1,45010
0,1,1,1,1,1,1,86790
1,1,1,1,1,0,1,99999
1,1,1,1,1,0,1,99999
0,0,1,0,1,0,1,648
1,1,1,1,1,1,1,99999
0,1,1,0,1,0,0,22501
0,0,1,0,1,0,1,1611
0,1,1,1,1,1,1,99999
0,1,1,0,1,1,1,12100
0,1,1,1,1,1,1,25626
0,0,0,0,1,0,1,2530
0,1,1,1,1,1,1,60050
0,0,1,0,1,0,1,827
0,0,1,0,1,0,1,4505
0,1,1,1,1,1,1,31923
1,1,1,1,1,1,0,32798
1,0,1,1,1,1,1,28267
0,1,1,1,0,1,1,99999
1,1,1,1,1,1,1,60424
1,1,1,1,1,1,1,99999
0,0,1,0,1,0,1,10110
1,0,1,0,1,0,1,23509
1,0,1,0,1,1,1,43348
1,1,1,0,1,1,1,18001
0,1,1,0,0,1,1,39150
1,0,1,1,1,1,1,49550
1,0,1,0,1,0,1,65080
1,0,1,0,1,0,1,8000
1,0,1,1,1,1,1,44000
0,1,1,1,0,1,1,32762
0,0,1,0,1,1,1,25854
0,0,1,0,1,1,1,34213
1,1,1,1,1,1,1,48135
